txt,label
รับสมัครนักเรียนภายนอกมั้ยคะ,1  
จะติดต่อฝ่ายวิชาการได้ยังไงคะ,1  
ขออนุญาติสิบถามค่ะ ค่าเทอม ECP เท่าไหร่คะ,1  
ขอเบอร์แผนกประถมหน่อยค่ะ  1  
ขอดูตารางเรียน ของ ม.1 หน่อยค่ะมีให้ดูมั้ยคะ,1  
ตารางเรียนชั้น ป.1 ดูได้จากที่ไหนคะ แอดมินส่งให้หน่อยมั้ย,1  
ตารางเรียน ป.2 มาหรือยังครับ,1  
ขอตารางเรียน ชั้น ป.3 หน่อยค่ะ,1  
ตารางเรียนมายังคะ ลูกสาวอยู่ชั้น ป4 ค่ะ,1  
ขออนุญาตสอบถามค่ะ ตารางเรียนชั้นปฐมศึกษาที่ 5 ดูได้จากที่ไหนคะ,1  
ขอตารางเรียน ป5 หน่อยค่ะ,1  
ตารางเรียน ป.6 มายังคะ,1  
ตารางเรียนชั้นปฐมศึกษาปีที่ 6 มายังคับ,1  
ขอตารางเรียน ป.2 หน่อยค่ะ,1  
สามารถจอดรถได้ที่ไหน,2  
ลานจอดรถอยู่ไหน,2  
ลานจอดจอดได้กี่คัน,2  
สามารถจอดรถหน้าโรงเรียนได้มั้ย,2  
รับส่งลูกได้ที่ไหนบ้าง,2  
มีรีถรับส่งนักเรียนมั้ย,2  
โรงเรียนเสียค่าจอดรถไหมครับ,2  
สามารถนำมอเตอร์ไซค์ไฟฟ้าเข้าไปจอดในโรงเรียนได้หรือไม่,2  
มีที่สำหรับจอดมอเตอร์ไซค์มั้ย,2  
มีที่ี่ชาจมอเตอร์ไซค์ไฟฟ้ามั้ยคะ,2  
ลูกขับมอเตอร์ไซค์ไปโรงเรียนได้มั้ยคะ,2  
รถมอเตอร์ไซค์สามารถจอดได้ที่ไหนบ้าง,2  
รถมอเตอร์ไซค์จอดรวมกับรถยนต์ได้มั้ยคะ,2  
รถมอเตอร์ไซค์มีที่จอดเยอะมั้ย,2  
แล้วมอเตอร์ไซค์สามารถขับเข้าโรงเรียนได้มั้ยครับ,2  
ขอแผนที่โรงจอดรถด้วยครับ,2  
สามารถเข้าไปจอดรอรับลูกได้มั้ยครับ,2  
สามารถรอรับลูกได้ที่จุดไหนบ้างครับ,2  
มีที่จอดรถกี่อาคารครับ,2  
ที่จอดรถเต็มสามารถจอดได้ที่ไหนบ้าง,2  
ช่วงเวลาที่โรงเรียนมีการเรียนการสอนสามารถเข้าไปรับลูกได้มั้ยครับ,2  
โรงเรียนมีรถรับส่งไหมครับ,2  
รถโรงเรียนจอดรอที่ไหนหรอคะ,2  
มีบริการรถรับ-ส่งมั้ยคะ,2  
มีรถรับส่งนักเรียนไหมคะ,2  
รถโรงเรียนคิดค่าบริการเท่าไหร่,2  
รถโรงเรียนมีรอบกี่โมงบ้าง,2  
รถโรงเรียน1คันนั่งได้กี่คน,2  
มีรสบัสบริการไหม,2  
โรงเรียนมีบัสส่งไหมครับ,2  
รถบัสจอดรอที่ไหนหรอคะ,2  
มีบริการรถรับ-ส่งมั้ยคะ,2  
มีบัสรับส่งนักเรียนไหมคะ,2  
บัสโรงเรียนคิดค่าบริการเท่าไหร่,2  
รถบัสโรงเรียนมีรอบกี่โมงบ้าง,2  
รถบัสโรงเรียน1 คันนั่งได้กี่คน,2  
โรงเรียนมีรถรับส่งไหมครับ,2  
รถตู้โรงเรียนจอดรอที่ไหนหรอคะ,2  
มีรถตู้บริการรถรับ-ส่งมั้ยคะ,2  
