,txt,label
112,เด็กบางคนเห็นห้องน้ำสกปรกก็ไม่กล้าเข้าห้องน้ำ อั้นไว้ทั้งวัน ไม่ดีค่ะ,0
113,ได้ปรับปรุงเรื่องรสชาติยังค่ะ แจ้งตั้งแต่เทอมที่แล้วต้มจืดก็จืดมาก,0
114,หวังว่าเปิดเทอมนี้จะได้ฟังจากลูกเรื่องรสชาติและปริมาณที่เหมาะสมนะคะ,0
115,เพิ่มปริมาณอาหารให้พอกับความต้องการด่วนเลยค่ะ ห่วยตั้งแต่เปิดเทอม!!,0
116,เพิ่มปริมาณอาหารให้พอกับความต้องการด่วนเลยค่ะ ห่วยตั้งแต่เปิดเทอม!!,0
117,ลูกชายเรียนอยู่ ม5 บ่นว่าลงมาของกินเกือบหมดเลยค่ะ,0
118,ผมสงสารเด็ก รร. นี้มากคือ หนึ่งเลยนะ โรงอาหาร คือเเบบว่ามันเเน่นมากๆเลยครับ,0
119,ผมสงสารเด็ก รร. นี้มากคือ หนึ่งเลยนะ โรงอาหาร คือเเบบว่ามันเเน่นมากๆเลยครับ,0
120,"ควรแบ่งตามความเหมาะสมเด็กเล็กและเด็กโตค่ะควรปรับปรุงฝ่ายโภชนาการ
อาหารค่ะ",0
121,"ควรแบ่งตามความเหมาะสมเด็กเล็กและเด็กโตค่ะควรปรับปรุงฝ่ายโภชนาการ
อาหารค่ะ",0
122,ฝนตกส่งลูกลำบากมาก น่าจะปรับปรุงใหม่นะครับ,0
123,ฝนตกส่งลูกลำบากมาก น่าจะปรับปรุงใหม่นะครับ,0
124,ฝนตกส่งลูกลำบากมาก น่าจะปรับปรุงใหม่นะครับ,0
125,ฝนตกส่งลูกลำบากมาก ควรแก้ไขนะคะ,0
126,ฝนตกส่งลูกลำบากมาก ควรแก้ไขนะคะ,0
127,อยากให้ดูแลเรื่องปริมาณอาหารให้ด้วยค่ะ,0
128,ควรพิจารณาที่จอดรถได้แล้วนะครับ,0
129,ควรพิจารณาที่จอดรถได้แล้วนะครับ,0
130,ลานจอดใหม่ ฝุ่น เยอะมาก,0
131,พิจารณา ห้องน้ำ เด็กๆ ใช้สบู่ก้อนล้างมือค่ะ สบู่ก้อนสะสมเชื้อโรค,0
132,เมนูกระเพราหมูวันอังคารที่ผ่านมาช่วยลดความเผ็ดลงด้วยคะ,0
133,รร. ควรพิจารณาเรื่องการขับรถวนเข้าส่ง นร. ใน รร.ได้ นะคะ...,0
134,รร. ควรพิจารณาเรื่องการขับรถวนเข้าส่ง นร. ใน รร.ได้ นะคะ...,0
135,ถนนข้างสนามกอล์ฟน่าจะให้รถดับเพลิงมาฉีดล้างฝุ่น และดินออกบ้างน่าจะดีนะคะ ,0
136,ถนนข้างสนามกอล์ฟน่าจะให้รถดับเพลิงมาฉีดล้างฝุ่น และดินออกบ้างน่าจะดีนะคะ ,0
