txt,label
"['สอบถาม', 'เรื่อง', 'จำหน่าย', 'เรียน', 'มัธยม', '3', 'อาคาร', 'หมาย', 'กำหนดการ']",0
"['รบกวน', 'วิธี', 'โหลด', 'แอพ', 'ps', 'เนื่อง', 'โทรศัพท์']",5
"['ชื่อ', 'เด็ก', 'ยุ', 'ห้อง', 'ไหร่', 'เบียด', 'ดู']",5
"['app', 'ps', 'แจ้ง', '31', 'เมษายน', 'พิมพ์', 'เปล่า']",5
"['ล่ม', 'เติม', 'เงิน', 'แอพ']",5
"['เติม', 'เงิน', 'แอพ']",5
"['รบกวน', 'พรุ่ง', 'เด็ก', 'เรียน', 'พื้นฐาน', 'ใส่', 'ชุด', 'เรียน', 'รเวท']",0
"['พรุ่ง', 'เด็ก', 'เตรียม']",0
"['summer', 'ชื่อ', 'เรียน', 'พื้นฐาน', 'เปล่า']",0
"['ชื่อ', 'เรียน', 'ตอน', 'เดือน', 'เมษายน', 'ครู', 'ชื่อ', 'เรียน', 'ป2']",0
"['เทอม', 'ห้อง', 'เดิม', 'ตอน', 'เรียน', 'พฐ', 'เปล่า']",0
"['เวลา', 'ทาน', 'ข้าว', 'อาหาร', 'ทาน', 'ไหม']",0
"['ทะเบียน', 'เรียน', 'summer']",0
"['เรียน', 'พื้นฐาน', 'ใส่', 'ชุด', 'เรียน', 'โรง', 'เรียน', 'เดิม', 'ใส่', 'ชุด']",0
"['ระบบ', 'ปัญหา', 'เปล่า', 'กรอก', 'ข้อมูล', '4', 'รอบ', 'ค้าง', 'หน้า', 'ข้อมูล', 'บิดา', 'กรอก']",5
"['เรียน', 'ออนไลน์']",0
"['กรอก', 'ข้อมูล', 'บิดา', 'ค้าง', 'รอบ']",5
"['สอบถาม', 'ดำเนิน', 'ยื่น', 'อัพ', 'โหลด', 'เอกสาร', 'จ่าย', 'เงิน', 'เอกสาร', 'ขั้นตอน', 'พิมพ์', 'ใบ', 'สมัคร', 'สรุป', 'เลข', 'ใบ', 'สมัคร', '00', 'xx', 'เซ็น', 'สแกน', 'ไหม']",0
"['อนุบาล', '1', 'ทำ', '3', 'รอบ', 'ค้าง', 'ถัด', 'บิดาค่']",5
"['กรอก', 'ใบ', 'สมัคร', 'ชำระ', 'ใบ', 'สมัคร', 'รอ', 'โรง', 'เรียน', 'ติดต่อ', 'ไหม']",0
"['ใส่', 'รูป', 'ปริ้น', 'ใบ', 'สมัคร', 'รูป']",5
"['สมัคร', 'ป', '1', 'โอน', 'เงิน', 'สมัคร', 'ทำ']",5
"['รูป', 'ถ่าย', 'ชุด', 'เรียน', 'เตรียม', 'อนุบาล']",0
"['สอบ', 'ฉลาก', 'ไหม']",0
"['โหลด', 'qr', 'code', 'ทำ']",5
"['เรียน', 'เทอม', '1', 'ประถม', '6', 'ประกาศ']",0
"['เรียน', 'ถาม', 'ชื่อ', 'ประกาศ', 'หมาย', 'เด็ก', 'โอกาส', 'เรียน', 'ม', '1', 'รร', 'ร้อง', '812', 'ค', '64', 'ไหม']",0
"['มอบ', 'ตัว', 'ตัอง', 'เรียน', 'ผปค', 'คน']",0
"['ประกาศ', 'ชื่อ', 'รอบ', 'ยื่น', 'ร้อง', '812', 'มีนาคม', '2564', 'เปล่า']",0
"['คุณครู', 'เลื่อน', 'มอบ', 'ตัว', 'ประกาศ', 'ชื่อ', 'เรียน', 'รอบ', '2', '18', 'มค', 'ไหม', 'รบกวน', 'ตอบ', 'ตัว']",0
"['สละ', 'สิทธิ์', 'คน', 'ชื่อ', 'เด็ก', 'สมัคร', 'ep', 'esmp', 'ไม๊']",0
"['ชื่อ', 'สิทธิ์', 'ลุ้น']",0
['ร้อง'],0
"['โครงการ', 'ห้อง', 'เรียน', 'น้ำเพชร', 'ประกาศ', 'มอบ', 'ตัว', 'เด็ก', 'ติด', 'สำรอง', 'โอกาส', 'ไหม']",0
"['สอบถาม', 'โครงการ', 'ห้องน้ำ', 'เพชร', 'ประกาศ', 'ชื่อ', '6', 'ประกาศ']",0
"['ทราบ', 'ประกาศ', 'ชื่อ', 'ลำดับ', 'เรียง', 'คะแนน', 'มะคะ']",0
"['ทราบ', 'เหมือน', 'ชื่อ', 'เด็ก', 'สำรอง', 'ดู', 'ไหม']",0
"['ชื่อ', 'เด็ก', 'สำรอง', 'ดู', 'เหรอ']",0
"['ครู', 'เรียน', 'หนัก']",0
"['ครู', 'ดี']",0
"['โรงเรียน', 'โรง', 'เรียน', 'ทำ', 'งาน']",0
"['เรียน', 'ดื้อ', 'เกเร', 'เรียน', 'เก่ง', 'ดื้อแต่', 'สอน', 'บท', 'เรียน', 'ครู', 'เลือก']",0
"['ครู', 'ห้อง', 'เรียน', 'ครู']",0
"['เรียน', 'ถาม', 'ครู', 'ครู', 'ตอบ', 'ครู', 'ทำ']",0
"['เค้า', 'ครู', 'เหรอ', 'ล่ะ']",0
"['ประเมิน', 'โรง', 'เรียน', 'รายการ', 'ครู', 'ชอบ']",0
"['ครู', 'สอน', 'กี่', 'คาบ', 'สัปดาห์']",1
"['เรียน', 'เรียน', '89', 'คาบ', 'ครู']",1
"['ครู', 'สั่ง', 'งาน', 'ถาม', 'ครู', 'คน', 'สอน', 'ผม']",0
"['ครู', 'ด่า', 'ดี']",0
"['ครู', 'รู้สึก', 'เวลา', 'เรียน', 'ครู', 'พ่อแม่']",0
"['ครู', 'แทน', 'ตัว', 'เวลา', 'คุย', 'หมู่', 'เพื่อน', 'ครู']",0
"['ข้อ', 'สอบ', 'เด็ก', 'ทำ', 'ติด', '0', 'วัด', 'รู้', '0', 'เพียบ']",0
"['ห้อง', 'เรียน', 'อุดมคติ', 'ครู', 'เจอ']",0
"['สอน', 'เรียน', 'ระดับ', 'ชั้น']",0
"['สอน', 'เรียน', 'ระดับ', 'ชั้น']",0
"['ไม้', 'เรียว', 'ฮิต']",0
"['ครู', 'ทำ', 'อาชีพ', 'เสริม']",0
"['ครู', 'โสด', 'สนิท']",0
"['ปกครอง', 'ผอ', 'ครู', 'เบื่อ']",0
"['ผอ', 'ครู', 'ชอบ']",0
"['ยึด', 'ไหร่', 'คืน']",3
['อบรม'],0
"['ครู', 'หมวด', 'เฟรนด์', 'ลี่']",0
"['เรียน', 'เดิน', 'หา', 'ห้อง', 'เรียน', 'เรียน', 'นั่ง', 'ประจำ', 'ห้อง']",0
"['สาย', 'เรียน', 'เหมาะ', 'เรียน', 'ระดับ', 'ปานกลาง', 'ทัศนะ', 'ครู']",0
"['เกมส์', 'ซีรี่ย์', 'ปัญหา', 'เรียน', 'สายตา', 'ครู']",0
"['เรียน', 'ปัญหา', 'บ้าน', 'เรียน', 'ครู', 'แก้', 'ปัญหา']",0
"['พานไหว้', 'ครู', 'ครู', 'ชอบ']",0
"['เศร้า', 'เวลา', 'เรียน', 'จบ', 'ปี']",0
"['ระเบียบ', 'เรื่อง', 'เครื่อง', 'แต่ง', 'กาย', 'ดี']",0
"['ผม', 'ระเบียบ', 'เรื่อง', 'เรียน']",3
"['ครู', 'โม้', 'เก่ง', 'เล่นไลน์', 'เวลา', 'สอน']",0
"['เงิน', 'เดือน', 'ไหร่', 'เทียบ', 'อาชีพ']",0
"['ผอ', 'รอง', 'ผอกัน']",0
"['เวลา', 'เด็ก', 'ทำ', 'งาน', 'เด็ก', 'เหนื่อย']",0
"['เด็ก', 'แข่งขัน', 'รายการ', 'รางวัล']",0
"['ครู', 'ศัตรู', 'ศึกษา', 'ไทย']",0
"['ฉายา', 'ครู', 'เด็ก', 'ฮา']",0
"['อาชีพ', 'ครู', 'ตอน', 'ทำ', 'อาชีพ']",0
"['เจอ', 'ลูกศิษย์', 'โรง', 'เรียน', 'ทักทาย', 'คน', 'เขิน']",0
"['เวลา', 'เครียด', 'โรง', 'เรียน', 'ทำ', 'หาย', 'เครียด']",0
"['ครู', 'อาจารย์']",0
"['ทราบ', 'ทัศนคติ', 'เรื่อง', 'sex', 'วัย', 'เรียน']",0
"['สอบ', 'รายการ', 'เรียน', 'ครู', 'บ้าบอ']",0
"['เลือก', 'สอน', 'วิชา', 'วิชา', 'ครู', 'สอน']",0
"['เปรียบ', 'ครู', 'เรือ', 'จ้าง', 'ครู', 'ครู', 'เปรียบ', 'ตัว']",0
"['ครู', 'อำนาจ', 'ครู', 'ระบบ', 'ศึกษา', 'ไทย', 'ตอน']",0
['ชอบ'],0
['ชอบ'],0
"['เล่น', 'เพื่อน', 'คน']",0
"['เล่น', 'เพื่อน']",0
"['ครู', 'ทำ']",0
"['ชอบ', 'เพื่อน', 'คน']",0
"['พรุ่ง', 'ครู', 'ทำ']",0
"['คน', 'แปลก', 'หน้า', 'คุย', 'ไหม']",0
"['กิน', 'ข้าว', 'เพื่อน', 'คน']",0
"['ครู', 'สอน']",0
['คุณครู'],0
"['ชอบ', 'เพื่อน', 'คน']",0
"['คน', 'แปลกหน้า', 'ขนม', 'ไหม']",0
"['คน', 'แปลกหน้า', 'ชวน', 'เที่ยว', 'ไหม']",0
"['จุดแข็ง', 'โรง', 'เรียน']",0
"['ข้อ', 'ร้องเรียน', 'ใด', 'เกี่ยว', 'โรง', 'เรียน']",0
['เรียนม'],0
['อาหาร'],2
"['อาจารย์', 'ที่ปรึกษา']",1
"['เรียน', 'ทุน', 'ศึกษา', 'ทุน', 'สนับสนุน', 'กี่', 'เปอร์เซ็นต์']",0
"['เล่าเรียน', 'ประจำ', 'ปี']",0
"['โรง', 'เรียน', 'ทุน', 'กีฬา']",0
"['โรง', 'เรียน', 'เรียน', 'กี่', 'คน']",0
"['ห้อง', 'เรียน', 'เรียน']",1
"['เรียน', 'วิชา', 'คาบ']",1
"['กิน', 'อาหาร', 'กลาง', 'เวลา']",2
"['ตึก', 'กี่', 'ตึก']",0
"['ครู', 'อบรม', 'เรียน', 'ชั่วโมง', 'ชื่อ']",1
"['กี่', 'สาขา', 'หลักสูตร']",4
"['สอน', 'ระดับ', 'ใด']",4
"['เกณฑ์', 'สมัคร', 'เรียน']",4
"['หลักสูตร', 'english', 'program', 'มาตรฐาน']",1
"['หลักสูตร', 'english', 'program', 'สัดส่วน', 'เรียน', 'ภาษา', 'อังกฤษ', 'มากน้อย']",1
"['ครู', 'ประเทศ', 'ครูเอเชีย']",1
"['โรง', 'เรียนเน้น', 'ใด', 'พิเศษ']",0
"['เสรีทรง', 'ผม', 'หน้าม้า', 'ไหม']",3
"['แอร์', 'ห้อง', 'เรียน']",1
"['แต่ง', 'หน้า', 'รึป่าว']",3
"['เรียน', 'หนัก', 'กด', 'ดัน', 'รึป่าว']",1
